CustomerID,Name,Gender,Age,City,State,SignupDate,Segment,Acquisition
C006884,Priya Iyer,Female,40,Chandigarh,Chandigarh,2023-05-02,Small Business,Paid Search
C006885,Aarav Chopra,Female,35,Lucknow,Lucknow,2025-04-27,Consumer,Email
C006886,Vikram Rao,Male,34,Gurugram,Gurugram,2024-10-09,Consumer,Paid Search
C006887,Ananya Malhotra,Male,21,Hyderabad,Hyderabad,2024-08-15,Small Business,Organic Search
C006888,Nikhil Patel,Female,23,Hyderabad,Hyderabad,2022-09-13,Corporate,Paid Search
C006889,Vivaan Nair,Female,28,Surat,Surat,2024-08-18,Consumer,Paid Search
C006890,Siddharth Rao,Male,37,Mumbai,Mumbai,2024-04-24,Small Business,Affiliate
C006891,Varun Chopra,Male,48,Pune,Pune,2023-05-26,Small Business,Organic Search
C006892,Tanya Mehta,Male,31,Bhopal,Bhopal,2026-03-29,Consumer,Email
C006893,Riya Das,Male,49,Pune,Pune,2024-07-04,Home Office,Organic Search
C006894,Krishna Kumar,Female,34,Surat,Surat,2025-04-25,Consumer,Organic Search
C006895,Aditya Reddy,Female,46,Kolkata,Kolkata,2022-02-03,Consumer,Marketplace
C006896,Meera Kumar,Male,38,Jaipur,Jaipur,2024-12-24,Corporate,Organic Search
C006897,Diya Singh,Female,39,Surat,Surat,2022-12-04,Consumer,Social Media
C006898,Pooja Kapoor,Female,30,Mysuru,Mysuru,2023-08-16,Consumer,Marketplace
C006899,Kabir Mishra,Female,33,Pune,Pune,2025-02-21,Consumer,Referral
C006900,Karan Nair,Male,18,Bhopal,Bhopal,2023-08-31,Home Office,Social Media
C006901,Rahul Verma,Non-Binary,33,Indore,Indore,2023-09-02,Home Office,Paid Search
C006902,Vikram Joshi,Male,41,Bhopal,Bhopal,2025-01-22,Corporate,Paid Search
C006903,Krishna Das,Male,22,Patna,Patna,2026-03-14,Consumer,Email
C006904,Ananya Singh,Female,30,Gurugram,Gurugram,2025-12-14,Corporate,Marketplace
C006905,Aditya Bose,Female,52,Mysuru,Mysuru,2026-05-25,Consumer,Paid Search
C006906,Aditi Iyer,Female,26,Ahmedabad,Ahmedabad,2026-07-09,Consumer,Paid Search
C006907,Priya Mishra,Male,23,Pune,Pune,2022-01-22,Consumer,Social Media
C006908,Pooja Das,Female,18,Indore,Indore,2026-03-01,Small Business,Paid Search
C006909,Tanya Yadav,Female,43,Surat,Surat,2026-07-26,Home Office,Social Media
C006910,Neha Yadav,Male,44,Coimbatore,Coimbatore,2022-09-03,Consumer,Marketplace
C006911,Nisha Joshi,Female,18,Chennai,Chennai,2024-04-29,Consumer,Social Media
C006912,Siddharth Gupta,Male,24,Mysuru,Mysuru,2026-02-16,Consumer,Organic Search
C006913,Aarav Joshi,Male,34,Coimbatore,Coimbatore,2022-07-14,Home Office,Marketplace
C006914,Aditya Shah,Female,40,Coimbatore,Coimbatore,2022-08-24,Consumer,Affiliate
C006915,Riya Sharma,Male,31,Jaipur,Jaipur,2024-11-02,Consumer,Paid Search
C006916,Nikhil Bose,Female,56,Coimbatore,Coimbatore,2025-06-16,Consumer,Organic Search
C006917,Kavya Verma,Female,38,Bhopal,Bhopal,2024-09-12,Home Office,Marketplace
C006918,Kavya Mishra,Male,34,Mumbai,Mumbai,2023-12-10,Consumer,Organic Search
C006919,Arjun Mehta,Male,31,Gurugram,Gurugram,2024-04-04,Corporate,Marketplace
C006920,Ishaan Mishra,Female,25,Kochi,Kochi,2024-12-24,Consumer,Social Media
C006921,Krishna Reddy,Female,25,Patna,Patna,2025-02-23,Corporate,Social Media
C006922,Siddharth Nair,Female,18,Hyderabad,Hyderabad,2025-04-20,Consumer,Marketplace
C006923,Manish Singh,Male,29,Nagpur,Nagpur,2025-12-17,Consumer,Social Media
C006924,Nisha Joshi,Female,25,Chandigarh,Chandigarh,2024-07-09,Consumer,Affiliate
C006925,Aditya Reddy,Female,21,Mumbai,Mumbai,2022-07-27,Consumer,Paid Search
C006926,Manish Mishra,Male,47,Pune,Pune,2022-09-12,Consumer,Paid Search
C006927,Nisha Iyer,Male,26,Bhopal,Bhopal,2024-02-16,Small Business,Social Media
C006928,Meera Singh,Male,29,Guwahati,Guwahati,2024-10-18,Consumer,Marketplace
C006929,Kabir Chopra,Male,26,Bhopal,Bhopal,2026-03-27,Corporate,Paid Search
C006930,Manish Chopra,Male,24,Bhopal,Bhopal,2023-05-11,Small Business,Organic Search
C006931,Vivaan Shah,Male,39,Bengaluru,Bengaluru,2023-05-04,Corporate,Referral
C006932,Arjun Yadav,Female,40,Lucknow,Lucknow,2022-03-24,Corporate,Paid Search
C006933,Diya Reddy,Female,27,Guwahati,Guwahati,2025-09-12,Small Business,Organic Search
C006934,Meera Shah,Female,57,Indore,Indore,2025-04-16,Consumer,Social Media
C006935,Sneha Singh,Female,26,Visakhapatnam,Visakhapatnam,2023-12-23,Consumer,Email
C006936,Kavya Kapoor,Female,29,Visakhapatnam,Visakhapatnam,2022-07-14,Consumer,Referral
C006937,Rohan Mehta,Female,32,Hyderabad,Hyderabad,2022-03-13,Consumer,Organic Search
C006938,Tanya Mishra,Female,37,Lucknow,Lucknow,2022-07-27,Consumer,Referral
C006939,Kavya Kapoor,Male,43,Mumbai,Mumbai,2025-07-30,Consumer,Social Media
C006940,Diya Bose,Male,40,Gurugram,Gurugram,2025-10-30,Consumer,Affiliate
C006941,Varun Kumar,Female,38,Gurugram,Gurugram,2025-03-15,Home Office,Affiliate
C006942,Siddharth Kapoor,Female,45,Delhi,Delhi,2023-09-21,Small Business,Organic Search
C006943,Isha Mehta,Female,41,Kolkata,Kolkata,2022-01-19,Consumer,Organic Search
C006944,Krishna Gupta,Female,25,Ahmedabad,Ahmedabad,2022-06-08,Home Office,Organic Search
C006945,Kavya Yadav,Female,25,Indore,Indore,2024-11-12,Consumer,Organic Search
C006946,Meera Verma,Female,37,Noida,Noida,2026-02-14,Small Business,Paid Search
C006947,Aditi Rao,Female,37,Jaipur,Jaipur,2024-12-25,Corporate,Email
C006948,Diya Sharma,Male,45,Chandigarh,Chandigarh,2026-05-20,Consumer,Marketplace
C006949,Aarav Shah,Female,43,Mysuru,Mysuru,2023-02-16,Consumer,Referral
C006950,Aditi Nair,Male,39,Bhubaneswar,Bhubaneswar,2024-02-20,Corporate,Organic Search
C006951,Aditya Malhotra,Female,23,Nagpur,Nagpur,2023-09-30,Consumer,Email
C006952,Arjun Yadav,Female,48,Nagpur,Nagpur,2022-07-19,Consumer,Organic Search
C006953,Rahul Verma,Female,42,Mumbai,Mumbai,2024-12-12,Consumer,Social Media
C006954,Krishna Bose,Male,18,Mysuru,Mysuru,2024-03-02,Consumer,Social Media
C006955,Karan Verma,Female,38,Mumbai,Mumbai,2024-04-26,Consumer,Paid Search
C006956,Isha Kapoor,Female,30,Kochi,Kochi,2023-06-23,Home Office,Paid Search
C006957,Ishaan Sharma,Female,29,Bhopal,Bhopal,2024-03-08,Consumer,Organic Search
C006958,Siddharth Chopra,Male,36,Delhi,Delhi,2023-08-27,Home Office,Marketplace
C006959,Neha Mishra,Female,35,Bengaluru,Bengaluru,2022-06-18,Corporate,Organic Search
C006960,Varun Rao,Male,32,Noida,Noida,2022-02-05,Consumer,Organic Search
C006961,Pooja Reddy,Male,34,Chennai,Chennai,2022-04-23,Consumer,Social Media
C006962,Diya Rao,Female,18,Pune,Pune,2023-01-10,Consumer,Organic Search
C006963,Aditya Joshi,Non-Binary,29,Surat,Surat,2022-06-10,Consumer,Referral
C006964,Meera Mehta,Female,38,Mysuru,Mysuru,2022-06-01,Small Business,Referral
C006965,Aditi Nair,Female,32,Pune,Pune,2023-04-13,Consumer,Affiliate
C006966,Isha Mehta,Female,18,Surat,Surat,2024-10-12,Consumer,Organic Search
C006967,Rahul Reddy,Male,41,Visakhapatnam,Visakhapatnam,2022-07-22,Corporate,Referral
C006968,Rohan Joshi,Female,28,Surat,Surat,2023-10-28,Consumer,Organic Search
C006969,Meera Reddy,Male,49,Ahmedabad,Ahmedabad,2025-07-28,Consumer,Referral
C006970,Aditi Singh,Male,34,Lucknow,Lucknow,2026-01-16,Consumer,Organic Search
C006971,Isha Shah,Male,33,Bengaluru,Bengaluru,2023-08-16,Consumer,Social Media
C006972,Nisha Sharma,Female,30,Indore,Indore,2023-08-09,Consumer,Marketplace
C006973,Reyansh Kapoor,Male,36,Lucknow,Lucknow,2022-11-23,Home Office,Social Media
C006974,Tanya Gupta,Female,23,Indore,Indore,2022-06-19,Consumer,Organic Search
C006975,Reyansh Mehta,Female,30,Pune,Pune,2022-11-16,Corporate,Referral
C006976,Meera Sharma,Male,18,Kolkata,Kolkata,2025-12-04,Consumer,Paid Search
C006977,Rahul Mehta,Male,31,Surat,Surat,2024-05-21,Consumer,Organic Search
C006978,Priya Nair,Male,44,Patna,Patna,2022-10-21,Consumer,Organic Search
C006979,Vivaan Joshi,Female,34,Ahmedabad,Ahmedabad,2026-03-03,Consumer,Paid Search
C006980,Riya Yadav,Female,27,Hyderabad,Hyderabad,2023-04-01,Consumer,Paid Search
C006981,Kavya Yadav,Male,35,Pune,Pune,2024-02-07,Consumer,Social Media
C006982,Neha Kumar,Female,24,Pune,Pune,2023-05-02,Consumer,Email
C006983,Karan Shah,Male,49,Bhubaneswar,Bhubaneswar,2026-04-19,Consumer,Social Media
C006984,Pooja Iyer,Male,33,Gurugram,Gurugram,2024-12-02,Corporate,Referral
C006985,Varun Joshi,Female,31,Ahmedabad,Ahmedabad,2022-09-24,Home Office,Social Media
C006986,Priya Chopra,Female,23,Coimbatore,Coimbatore,2024-02-27,Corporate,Affiliate
C006987,Pooja Kapoor,Male,34,Delhi,Delhi,2023-10-21,Consumer,Referral
C006988,Rohan Kumar,Female,45,Patna,Patna,2022-10-27,Consumer,Organic Search
C006989,Vikram Verma,Male,40,Mumbai,Mumbai,2024-12-01,Consumer,Social Media
C006990,Varun Singh,Female,27,Mysuru,Mysuru,2022-08-13,Corporate,Organic Search
C006991,Diya Bose,Female,41,Bhubaneswar,Bhubaneswar,2024-02-28,Consumer,Organic Search
C006992,Nikhil Singh,Male,52,Pune,Pune,2025-12-18,Consumer,Email
C006993,Riya Gupta,Male,22,Visakhapatnam,Visakhapatnam,2024-03-16,Consumer,Paid Search
C006994,Nisha Singh,Female,29,Guwahati,Guwahati,2024-10-01,Consumer,Referral
C006995,Sanya Shah,Male,34,Noida,Noida,2022-08-20,Home Office,Paid Search
C006996,Rohan Sharma,Female,27,Mysuru,Mysuru,2025-10-11,Consumer,Paid Search
C006997,Vikram Verma,Female,52,Noida,Noida,2025-01-15,Corporate,Paid Search
C006998,Aditya Singh,Female,38,Chennai,Chennai,2025-01-31,Consumer,Referral
C006999,Nikhil Singh,Female,43,Gurugram,Gurugram,2025-10-20,Home Office,Paid Search
C007000,Kavya Sharma,Male,43,Hyderabad,Hyderabad,2026-04-04,Small Business,Paid Search
C007001,Vikram Shah,Male,36,Nagpur,Nagpur,2024-12-01,Consumer,Unknown
C007002,Vikram Kapoor,Male,29,Gurugram,Gurugram,2025-09-23,Consumer,Paid Search
C007003,Varun Reddy,Female,30,Bhubaneswar,Bhubaneswar,2026-03-27,Consumer,Referral
C007004,Siddharth Yadav,Male,18,Noida,Noida,2024-01-12,Consumer,Paid Search
C007005,Sanya Mehta,Non-Binary,34,Mumbai,Mumbai,2026-05-28,Corporate,Social Media
C007006,Reyansh Gupta,Female,31,Patna,Patna,2025-10-04,Consumer,Paid Search
C007007,Arjun Verma,Female,44,Chennai,Chennai,2022-05-27,Consumer,Organic Search
C007008,Neha Reddy,Male,37,Nagpur,Nagpur,2024-08-28,Consumer,Unknown
C007009,Karan Gupta,Female,35,Hyderabad,Hyderabad,2022-12-23,Consumer,Email
C007010,Riya Iyer,Female,30,Visakhapatnam,Visakhapatnam,2022-08-07,Consumer,Organic Search
C007011,Rohan Kapoor,Male,26,Chandigarh,Chandigarh,2023-09-02,Consumer,Social Media
C007012,Riya Nair,Male,31,Indore,Indore,2022-07-14,Consumer,Paid Search
C007013,Arjun Mehta,Male,32,Chandigarh,Chandigarh,2023-10-06,Consumer,Referral
C007014,Aditya Joshi,Male,60,Ahmedabad,Ahmedabad,2022-11-02,Unknown,Marketplace
C007015,Aditi Mishra,Female,35,Chandigarh,Chandigarh,2026-04-01,Consumer,Paid Search
C007016,Sneha Verma,Male,28,Pune,Pune,2023-09-01,Small Business,Referral
C007017,Isha Kumar,Female,18,Kolkata,Kolkata,2022-04-01,Corporate,Organic Search
C007018,Rahul Shah,Male,21,Chennai,Chennai,2025-02-03,Consumer,Referral
C007019,Neha Singh,Female,26,Kochi,Kochi,2022-12-05,Consumer,Email
C007020,Sanya Mehta,Male,23,Noida,Noida,2023-02-08,Consumer,Social Media
C007021,Neha Shah,Male,18,Jaipur,Jaipur,2024-04-22,Consumer,Organic Search
C007022,Aditya Mishra,Male,30,Lucknow,Lucknow,2025-12-18,Small Business,Organic Search
C007023,Nikhil Bose,Male,34,Bhubaneswar,Bhubaneswar,2025-11-12,Small Business,Email
C007024,Nikhil Gupta,Male,70,Ahmedabad,Ahmedabad,2026-04-18,Corporate,Paid Search
C007025,Diya Kapoor,Female,36,Noida,Noida,2024-12-09,Corporate,Paid Search
C007026,Ishaan Nair,Female,31,Bhopal,Bhopal,2024-08-01,Consumer,Affiliate
C007027,Sneha Kumar,Male,42,Kochi,Kochi,2026-01-27,Consumer,Marketplace
C007028,Rohan Iyer,Male,22,Noida,Noida,2022-10-01,Consumer,Marketplace
C007029,Isha Rao,Female,37,Surat,Surat,2025-12-01,Consumer,Marketplace
C007030,Arjun Malhotra,Female,38,Surat,Surat,2023-12-08,Consumer,Social Media
C007031,Rohan Rao,Female,61,Bhopal,Bhopal,2025-05-17,Small Business,Social Media
C007032,Nisha Singh,Male,23,Nagpur,Nagpur,2024-07-15,Consumer,Paid Search
C007033,Aditya Mehta,Female,21,Patna,Patna,2022-03-23,Consumer,Referral
C007034,Rahul Kumar,Female,50,Delhi,Delhi,2023-08-15,Consumer,Paid Search
C007035,Pooja Chopra,Female,41,Chennai,Chennai,2025-10-16,Consumer,Affiliate
C007036,Vikram Shah,Female,34,Pune,Pune,2026-01-09,Consumer,Email
C007037,Aditya Gupta,Female,37,Bengaluru,Bengaluru,2023-05-11,Corporate,Social Media
C007038,Rahul Singh,Male,20,Mysuru,Mysuru,2023-01-06,Consumer,Organic Search
C007039,Aditya Yadav,Female,34,Nagpur,Nagpur,2026-03-08,Home Office,Marketplace
C007040,Sneha Rao,Female,18,Chennai,Chennai,2022-05-21,Small Business,Email
C007041,Krishna Malhotra,Male,41,Delhi,Delhi,2023-12-09,Consumer,Social Media
C007042,Sanya Iyer,Male,37,Indore,Indore,2024-12-29,Corporate,Paid Search
C007043,Nisha Mehta,Female,42,Nagpur,Nagpur,2026-03-14,Corporate,Affiliate
C007044,Manish Rao,Female,35,Bhubaneswar,Bhubaneswar,2022-11-04,Consumer,Marketplace
C007045,Neha Shah,Male,36,Coimbatore,Coimbatore,2023-04-22,Home Office,Organic Search
C007046,Sanya Iyer,Female,57,Chennai,Chennai,2022-06-21,Consumer,Referral
C007047,Rahul Verma,Male,38,Patna,Patna,2022-08-01,Consumer,Affiliate
C007048,Rahul Malhotra,Female,53,Hyderabad,Hyderabad,2022-02-28,Consumer,Affiliate
C007049,Arjun Das,Female,63,Mumbai,Mumbai,2025-05-22,Consumer,Organic Search
C007050,Manish Mehta,Male,22,Bengaluru,Bengaluru,2025-11-11,Small Business,Paid Search
C007051,Diya Das,Female,29,Nagpur,Nagpur,2023-03-04,Home Office,Referral
C007052,Rohan Verma,Female,37,Mysuru,Mysuru,2024-03-11,Consumer,Referral
C007053,Arjun Malhotra,Female,18,Delhi,Delhi,2022-12-26,Consumer,Paid Search
C007054,Diya Yadav,Female,36,Kochi,Kochi,2022-01-22,Consumer,Referral
C007055,Pooja Shah,Female,42,Coimbatore,Coimbatore,2026-05-31,Small Business,Paid Search
C007056,Aarav Rao,Non-Binary,38,Kochi,Kochi,2025-09-16,Consumer,Paid Search
C007057,Ishaan Malhotra,Male,55,Patna,Patna,2022-05-11,Corporate,Organic Search
C007058,Ishaan Verma,Male,37,Bengaluru,Bengaluru,2024-09-29,Small Business,Organic Search
C007059,Nisha Malhotra,Non-Binary,43,Coimbatore,Coimbatore,2024-12-15,Corporate,Email
C007060,Isha Reddy,Female,26,Kolkata,Kolkata,2023-10-21,Corporate,Organic Search
C007061,Sanya Sharma,Male,33,Visakhapatnam,Visakhapatnam,2024-05-10,Consumer,Social Media
C007062,Isha Gupta,Female,24,Nagpur,Nagpur,2023-02-12,Home Office,Unknown
C007063,Pooja Malhotra,Male,33,Jaipur,Jaipur,2025-11-20,Consumer,Social Media
C007064,Arjun Sharma,Female,43,Gurugram,Gurugram,2023-12-19,Home Office,Marketplace
C007065,Kavya Sharma,Male,18,Bhubaneswar,Bhubaneswar,2023-01-08,Corporate,Organic Search
C007066,Diya Bose,Male,25,Chennai,Chennai,2023-08-23,Consumer,Email
C007067,Kavya Mishra,Female,52,Patna,Patna,2026-06-15,Consumer,Paid Search
C007068,Rohan Gupta,Female,24,Bengaluru,Bengaluru,2023-03-12,Consumer,Social Media
C007069,Neha Rao,Female,35,Coimbatore,Coimbatore,2024-08-02,Home Office,Social Media
C007070,Arjun Malhotra,Male,45,Bengaluru,Bengaluru,2025-05-17,Consumer,Affiliate
C007071,Vikram Patel,Male,40,Chandigarh,Chandigarh,2024-05-16,Consumer,Referral
C007072,Kavya Das,Female,40,Kochi,Kochi,2025-11-19,Consumer,Social Media
C007073,Karan Mishra,Male,42,Bhopal,Bhopal,,Home Office,Organic Search
C007074,Karan Mehta,Female,35,Ahmedabad,Ahmedabad,2023-08-23,Consumer,Referral
C007075,Nisha Verma,Male,34,Indore,Indore,2025-12-04,Consumer,Email
C007076,Siddharth Reddy,Male,39,Ahmedabad,Ahmedabad,2022-05-02,Small Business,Referral
C007077,Ishaan Patel,Male,24,Coimbatore,Coimbatore,2025-12-13,Corporate,Referral
C007078,Reyansh Bose,Female,33,Gurugram,Gurugram,2022-05-28,Consumer,Social Media
C007079,Aarav Patel,Female,18,Surat,Surat,2024-07-29,Small Business,Paid Search
C007080,Nisha Das,Female,49,Chennai,Chennai,2022-01-06,Consumer,Marketplace
C007081,Diya Mehta,Female,24,Chennai,Chennai,2024-09-30,Consumer,Paid Search
C007082,Neha Sharma,Female,41,Kolkata,Kolkata,2025-09-03,Consumer,Paid Search
C007083,Riya Nair,Male,38,Chandigarh,Chandigarh,2026-04-06,Consumer,Affiliate
C007084,Rohan Yadav,Male,29,Visakhapatnam,Visakhapatnam,2023-08-18,Small Business,Paid Search
C007085,Meera Kumar,Female,34,Pune,Pune,2026-04-08,Consumer,Paid Search
C007086,Priya Reddy,Male,42,Nagpur,Nagpur,2024-09-03,Consumer,Social Media
C007087,Rohan Joshi,Female,39,Delhi,Delhi,2024-04-01,Home Office,Paid Search
C007088,Aditya Reddy,Male,36,Kochi,Kochi,2022-11-14,Consumer,Organic Search
C007089,Nisha Iyer,Male,28,Pune,Pune,2026-06-20,Small Business,Organic Search
C007090,Ananya Singh,Female,34,Pune,Pune,2023-12-31,Consumer,Referral
C007091,Aarav Rao,Male,24,Chandigarh,Chandigarh,2023-08-18,Home Office,Organic Search
C007092,Priya Rao,Male,30,Chennai,Chennai,2024-08-21,Small Business,Paid Search
C007093,Aditya Gupta,Male,36,Kochi,Kochi,2022-03-15,Small Business,Affiliate
C007094,Tanya Iyer,Male,42,Pune,Pune,2025-03-23,Consumer,Social Media
C007095,Sneha Iyer,Female,32,Noida,Noida,2023-03-16,Home Office,Referral
C007096,Kabir Malhotra,Male,39,Bengaluru,Bengaluru,2022-01-17,Consumer,Social Media
C007097,Kabir Mehta,Female,37,Chandigarh,Chandigarh,2022-11-30,Consumer,Email
C007098,Aditi Iyer,Female,19,Hyderabad,Hyderabad,2023-11-07,Consumer,Marketplace
C007099,Siddharth Reddy,Female,26,Mysuru,Mysuru,2023-05-26,Consumer,Social Media
C007100,Varun Patel,Female,37,Mumbai,Mumbai,2026-07-06,Home Office,Marketplace
C007101,Kavya Bose,Female,38,Bengaluru,Bengaluru,2024-12-10,Corporate,Email
C007102,Priya Nair,Male,18,Mysuru,Mysuru,2024-09-11,Consumer,Marketplace
C007103,Tanya Singh,Female,39,Pune,Pune,2026-06-21,Consumer,Email
C007104,Nikhil Malhotra,Male,31,Patna,Patna,2023-01-10,Home Office,Paid Search
C007105,Vikram Shah,Male,32,Patna,Patna,2024-04-28,Consumer,Paid Search
C007106,Manish Joshi,Female,27,Lucknow,Lucknow,2026-06-23,Corporate,Paid Search
C007107,Tanya Das,Male,34,Gurugram,Gurugram,2023-09-15,Consumer,Organic Search
C007108,Vivaan Mehta,Male,30,Surat,Surat,2024-12-27,Consumer,Affiliate
C007109,Priya Mishra,Male,52,Noida,Noida,2024-05-02,Consumer,Social Media
C007110,Kavya Yadav,Male,44,Chandigarh,Chandigarh,2026-03-02,Consumer,Marketplace
C007111,Aditya Singh,Female,42,Noida,Noida,2022-04-08,Consumer,Paid Search
C007112,Ishaan Singh,Female,22,Noida,Noida,2023-08-25,Consumer,Email
C007113,Sanya Patel,Male,18,Kolkata,Kolkata,2025-05-06,Consumer,Marketplace
C007114,Nisha Rao,Female,27,Gurugram,Gurugram,2023-11-11,Home Office,Organic Search
C007115,Reyansh Reddy,Male,18,Coimbatore,Coimbatore,2025-11-19,Consumer,Organic Search
C007116,arjun rao,Female,56,Gurugram,Gurugram,2023-04-24,Consumer,Referral
C007117,Ishaan Sharma,Female,47,Delhi,Delhi,2023-08-19,Consumer,Organic Search
C007118,Varun Verma,Male,28,Coimbatore,Coimbatore,2025-10-14,Consumer,Social Media
C007119,Priya Sharma,Female,18,Kolkata,Kolkata,2022-01-08,Corporate,Affiliate
C007120,Meera Shah,Female,18,Hyderabad,Hyderabad,2023-07-05,Corporate,Referral
C007121,Isha Joshi,Female,46,Visakhapatnam,Visakhapatnam,2024-12-15,Consumer,Social Media
C007122,Manish Sharma,Female,26,Surat,Surat,2022-08-21,Home Office,Social Media
C007123,Ananya Mishra,Female,49,Patna,Patna,2023-10-26,Consumer,Paid Search
C007124,Siddharth Das,Female,49,Pune,Pune,2025-10-26,Small Business,Social Media
C007125,Sanya Yadav,Female,57,Gurugram,Gurugram,2023-04-20,Corporate,Social Media
C007126,Nisha Mishra,Non-Binary,46,Lucknow,Lucknow,2022-03-12,Consumer,Email
C007127,Priya Nair,Female,19,Hyderabad,Hyderabad,2022-09-01,Consumer,Affiliate
C007128,Rohan Chopra,Female,50,Chandigarh,Chandigarh,2026-04-14,Consumer,Organic Search
C007129,Krishna Gupta,Female,33,Pune,Pune,2022-03-26,Consumer,Email
C007130,Kavya Kapoor,Female,50,Chandigarh,Chandigarh,2023-11-19,Corporate,Email
C007131,Sneha Rao,Male,39,Hyderabad,Hyderabad,2022-11-12,Consumer,Paid Search
C007132,Vikram Malhotra,Male,18,Lucknow,Lucknow,2026-07-23,Home Office,Social Media
C007133,Tanya Joshi,Female,34,Hyderabad,Hyderabad,2025-12-04,Consumer,Referral
C007134,Vikram Nair,Male,51,Mysuru,Mysuru,2024-12-04,Consumer,Paid Search
C007135,Meera Iyer,Male,41,Surat,Surat,2023-08-28,Consumer,Referral
C007136,Arjun Das,Male,43,Noida,Noida,2023-10-23,Consumer,Referral
C007137,Kavya Joshi,Female,24,Jaipur,Jaipur,2023-07-06,Consumer,Paid Search
C007138,Arjun Shah,Female,47,Patna,Patna,2024-07-10,Small Business,Paid Search
C007139,Nikhil Joshi,Male,25,Chennai,Chennai,2024-04-30,Consumer,Email
C007140,Ishaan Yadav,Male,26,Mysuru,Mysuru,,Consumer,Social Media
C007141,Sanya Shah,Male,29,Gurugram,Gurugram,2024-07-15,Consumer,Paid Search
C007142,Reyansh Bose,Male,27,Bengaluru,Bengaluru,2024-08-05,Corporate,Paid Search
C007143,Unknown,Female,24,Visakhapatnam,Visakhapatnam,2026-02-24,Corporate,Organic Search
C007144,Isha Malhotra,Male,35,Kolkata,Kolkata,2022-01-01,Consumer,Organic Search
C007145,Diya Patel,Female,18,Chennai,Chennai,2025-11-01,Consumer,Social Media
C007146,Reyansh Das,Female,51,Indore,Indore,2026-02-06,Home Office,Paid Search
C007147,Tanya Kumar,Female,21,Bengaluru,Bengaluru,2023-07-08,Small Business,Marketplace
C007148,Vivaan Singh,Female,25,Noida,Noida,2026-04-04,Consumer,Affiliate
C007149,Kabir Shah,Non-Binary,46,Bhubaneswar,Bhubaneswar,2025-01-21,Consumer,Referral
C007150,Rahul Mishra,Female,61,Pune,Pune,2022-07-24,Corporate,Social Media
C007151,Priya Mishra,Non-Binary,29,Pune,Pune,2026-06-06,Corporate,Referral
C007152,Vivaan Patel,Male,38,Kochi,Kochi,2022-06-02,Home Office,Referral
C007153,Aditya Shah,Male,22,Kolkata,Kolkata,,Consumer,Email
C007154,Pooja Rao,Female,32,Indore,Indore,2026-01-13,Consumer,Organic Search
C007155,Sneha Shah,Male,62,Jaipur,Jaipur,2023-11-26,Home Office,Paid Search
C007156,Nisha Patel,Female,36,Mumbai,Mumbai,2023-07-05,Consumer,Organic Search
C007157,Nisha Das,Male,32,Indore,Indore,2024-05-29,Corporate,Referral
C007158,Pooja Iyer,Female,35,Lucknow,Lucknow,2024-02-04,Consumer,Organic Search
C007159,Pooja Singh,Female,60,Nagpur,Nagpur,2024-02-06,Consumer,Organic Search
C007160,Isha Rao,Female,40,Lucknow,Lucknow,2022-08-26,Consumer,Email
C007161,Nikhil Chopra,Male,18,Bhubaneswar,Bhubaneswar,2026-03-06,Consumer,Organic Search
C007162,Priya Mehta,Female,40,Visakhapatnam,Visakhapatnam,2022-05-24,Consumer,Organic Search
C007163,Nisha Singh,Female,31,Guwahati,Guwahati,2025-04-28,Home Office,Referral
C007164,Ananya Kapoor,Male,36,Jaipur,Jaipur,2024-06-06,Corporate,Marketplace
C007165,Ishaan Shah,Male,41,Indore,Indore,2022-12-15,Consumer,Referral
C007166,Nisha Singh,Female,33,Gurugram,Gurugram,2022-10-24,Consumer,Unknown
C007167,Diya Reddy,Male,33,Kolkata,Kolkata,2026-01-16,Consumer,Referral
C007168,Siddharth Gupta,Female,49,Visakhapatnam,Visakhapatnam,2023-06-30,Corporate,Paid Search
C007169,Arjun Mishra,Male,34,Kochi,Kochi,2025-04-24,Home Office,Social Media
C007170,Kabir Patel,Female,40,Ahmedabad,Ahmedabad,2023-12-25,Corporate,Paid Search
C007171,Neha Mishra,Female,31,Guwahati,Guwahati,2024-12-11,Consumer,Organic Search
C007172,Nikhil Reddy,Female,53,Guwahati,Guwahati,2024-09-08,Corporate,Organic Search
C007173,Kabir Kumar,Male,18,Kolkata,Kolkata,2024-11-16,Corporate,Marketplace
C007174,Isha Sharma,Male,37,Chandigarh,Chandigarh,2023-04-02,Small Business,Paid Search
C007175,Meera Rao,Female,25,Patna,Patna,2023-10-26,Corporate,Affiliate
C007176,Priya Patel,Female,18,Bengaluru,Bengaluru,2024-05-02,Consumer,Paid Search
C007177,Nikhil Mehta,Male,42,Pune,Pune,2023-06-07,Corporate,Referral
C007178,Meera Iyer,Male,41,Bhubaneswar,Bhubaneswar,2025-11-09,Home Office,Referral
C007179,Pooja Bose,Female,30,Hyderabad,Hyderabad,2026-05-18,Consumer,Organic Search
C007180,Unknown,Female,31,Chennai,Chennai,2024-08-11,Consumer,Social Media
C007181,Manish Reddy,Male,57,Lucknow,Lucknow,2025-06-09,Consumer,Organic Search
C007182,Rahul Joshi,Female,32,Mumbai,Mumbai,2024-07-15,Consumer,Paid Search
C007183,Priya Reddy,Male,30,Coimbatore,Coimbatore,2023-06-15,Consumer,Organic Search
